,paiva,ibov
,PX_LAST,PX_LAST
Date,,
2019-12-24,3.988759,115863.3
2019-12-24,3.988759,115863.3
2019-12-24,3.988759,115863.3
2019-12-25,3.988759,115863.3
2019-12-25,3.988759,115863.3
2019-12-25,3.988759,115863.3
2019-12-25,3.988759,115863.3
2019-12-26,4.02511,117203.2
2019-12-26,4.02511,117203.2
2019-12-26,4.02511,117203.2
2019-12-26,4.02511,117203.2
2019-12-27,4.009031,116534.0
2019-12-27,4.009031,116534.0
2019-12-27,4.009031,116534.0
2019-12-27,4.009031,116534.0
2019-12-30,3.98972,115645.3
2019-12-30,3.98972,115645.3
2019-12-30,3.98972,115645.3
2019-12-30,3.98972,115645.3
2019-12-31,3.988852,115645.3
2019-12-31,3.988852,115645.3
2019-12-31,3.988852,115645.3
2019-12-31,3.988852,115645.3
2020-01-01,3.988852,115645.3
2020-01-01,3.988852,115645.3
2020-01-01,3.988852,115645.3
2020-01-01,3.988852,115645.3
2020-01-02,4.069463,118573.1
2020-01-02,4.069463,118573.1
2020-01-02,4.069463,118573.1
2020-01-02,4.069463,118573.1
2020-01-03,4.076965,117706.7
2020-01-03,4.076965,117706.7
2020-01-03,4.076965,117706.7
2020-01-03,4.076965,117706.7
2020-01-06,4.051773,116877.9
2020-01-06,4.051773,116877.9
2020-01-06,4.051773,116877.9
2020-01-06,4.051773,116877.9
2020-01-07,4.063063,116661.9
2020-01-07,4.063063,116661.9
2020-01-07,4.063063,116661.9
2020-01-07,4.063063,116661.9
2020-01-08,4.052244,116247.0
2020-01-08,4.052244,116247.0
2020-01-08,4.052244,116247.0
2020-01-08,4.052244,116247.0
2020-01-09,4.074911,115947.1
2020-01-09,4.074911,115947.1
2020-01-09,4.074911,115947.1
2020-01-09,4.074911,115947.1
2020-01-10,4.083056,115503.4
2020-01-10,4.083056,115503.4
2020-01-10,4.083056,115503.4
2020-01-10,4.083056,115503.4
2020-01-13,4.140744,117325.3
2020-01-13,4.140744,117325.3
2020-01-13,4.140744,117325.3
2020-01-13,4.140744,117325.3
2020-01-14,4.155915,117632.4
2020-01-14,4.155915,117632.4
2020-01-14,4.155915,117632.4
2020-01-14,4.155915,117632.4
2020-01-15,4.143213,116414.4
2020-01-15,4.143213,116414.4
2020-01-15,4.143213,116414.4
2020-01-15,4.143213,116414.4
2020-01-16,4.156849,116704.2
2020-01-16,4.156849,116704.2
2020-01-16,4.156849,116704.2
2020-01-16,4.156849,116704.2
2020-01-17,4.189047,118478.3
2020-01-17,4.189047,118478.3
2020-01-17,4.189047,118478.3
2020-01-17,4.189047,118478.3
2020-01-20,4.21481,118861.6
2020-01-20,4.21481,118861.6
2020-01-20,4.21481,118861.6
2020-01-20,4.21481,118861.6
2020-01-21,4.179088,117026.0
2020-01-21,4.179088,117026.0
2020-01-21,4.179088,117026.0
2020-01-21,4.179088,117026.0
2020-01-22,4.224609,118391.4
2020-01-22,4.224609,118391.4
2020-01-22,4.224609,118391.4
2020-01-22,4.224609,118391.4
2020-01-23,4.258818,119527.6
2020-01-23,4.258818,119527.6
2020-01-23,4.258818,119527.6
2020-01-23,4.258818,119527.6
2020-01-24,4.226347,118376.4
2020-01-24,4.226347,118376.4
2020-01-24,4.226347,118376.4
2020-01-24,4.226347,118376.4
2020-01-27,4.10775,114481.8
2020-01-27,4.10775,114481.8
2020-01-27,4.10775,114481.8
2020-01-27,4.10775,114481.8
2020-01-28,4.195399,116479.0
2020-01-28,4.195399,116479.0
2020-01-28,4.195399,116479.0
2020-01-28,4.195399,116479.0
2020-01-29,4.177479,115384.8
2020-01-29,4.177479,115384.8
2020-01-29,4.177479,115384.8
2020-01-29,4.177479,115384.8
2020-01-30,4.172727,115528.0
2020-01-30,4.172727,115528.0
2020-01-30,4.172727,115528.0
2020-01-30,4.172727,115528.0
2020-01-31,4.118359,113760.6
2020-01-31,4.118359,113760.6
2020-01-31,4.118359,113760.6
2020-01-31,4.118359,113760.6
2020-02-03,4.170066,114629.2
2020-02-03,4.170066,114629.2
2020-02-03,4.170066,114629.2
2020-02-03,4.170066,114629.2
2020-02-04,4.203615,115556.7
2020-02-04,4.203615,115556.7
2020-02-04,4.203615,115556.7
2020-02-04,4.203615,115556.7
2020-02-05,4.209835,116028.3
2020-02-05,4.209835,116028.3
2020-02-05,4.209835,116028.3
2020-02-05,4.209835,116028.3
2020-02-06,4.159672,115190.0
2020-02-06,4.159672,115190.0
2020-02-06,4.159672,115190.0
2020-02-06,4.159672,115190.0
2020-02-07,4.087689,113770.3
2020-02-07,4.087689,113770.3
2020-02-07,4.087689,113770.3
2020-02-07,4.087689,113770.3
2020-02-10,4.027147,112570.3
2020-02-10,4.027147,112570.3
2020-02-10,4.027147,112570.3
2020-02-10,4.027147,112570.3
2020-02-11,4.133576,115370.6
2020-02-11,4.133576,115370.6
2020-02-11,4.133576,115370.6
2020-02-11,4.133576,115370.6
2020-02-12,4.201785,116674.1
2020-02-12,4.201785,116674.1
2020-02-12,4.201785,116674.1
2020-02-12,4.201785,116674.1
2020-02-13,4.189782,115662.4
2020-02-13,4.189782,115662.4
2020-02-13,4.189782,115662.4
2020-02-13,4.189782,115662.4
2020-02-14,4.16784,114380.7
2020-02-14,4.16784,114380.7
2020-02-14,4.16784,114380.7
2020-02-14,4.16784,114380.7
2020-02-17,4.2018,115309.1
2020-02-17,4.2018,115309.1
2020-02-17,4.2018,115309.1
2020-02-17,4.2018,115309.1
2020-02-18,4.186994,114977.3
2020-02-18,4.186994,114977.3
2020-02-18,4.186994,114977.3
2020-02-18,4.186994,114977.3
2020-02-19,4.242946,116517.6
2020-02-19,4.242946,116517.6
2020-02-19,4.242946,116517.6
2020-02-19,4.242946,116517.6
2020-02-20,4.188261,114586.2
2020-02-20,4.188261,114586.2
2020-02-20,4.188261,114586.2
2020-02-20,4.188261,114586.2
2020-02-21,4.165036,113681.4
2020-02-21,4.165036,113681.4
2020-02-21,4.165036,113681.4
2020-02-21,4.165036,113681.4
2020-02-24,4.165036,113681.4
2020-02-24,4.165036,113681.4
2020-02-24,4.165036,113681.4
2020-02-24,4.165036,113681.4
2020-02-25,4.165036,113681.4
2020-02-25,4.165036,113681.4
2020-02-25,4.165036,113681.4
2020-02-25,4.165036,113681.4
2020-02-26,3.912574,105718.3
2020-02-26,3.912574,105718.3
2020-02-26,3.912574,105718.3
2020-02-26,3.912574,105718.3
2020-02-27,3.805681,102983.5
2020-02-27,3.805681,102983.5
2020-02-27,3.805681,102983.5
2020-02-27,3.805681,102983.5
2020-02-28,3.837401,104171.6
2020-02-28,3.837401,104171.6
2020-02-28,3.837401,104171.6
2020-02-28,3.837401,104171.6
2020-03-02,3.934038,106625.4
2020-03-02,3.934038,106625.4
2020-03-02,3.934038,106625.4
2020-03-02,3.934038,106625.4
2020-03-03,3.900416,105537.1
2020-03-03,3.900416,105537.1
2020-03-03,3.900416,105537.1
2020-03-03,3.900416,105537.1
2020-03-04,3.967109,107224.2
2020-03-04,3.967109,107224.2
2020-03-04,3.967109,107224.2
2020-03-04,3.967109,107224.2
2020-03-05,3.754688,102233.2
2020-03-05,3.754688,102233.2
2020-03-05,3.754688,102233.2
2020-03-05,3.754688,102233.2
2020-03-06,3.595996,97996.8
2020-03-06,3.595996,97996.8
2020-03-06,3.595996,97996.8
2020-03-06,3.595996,97996.8
2020-03-09,3.184659,86067.2
2020-03-09,3.184659,86067.2
2020-03-09,3.184659,86067.2
2020-03-09,3.184659,86067.2
2020-03-10,3.420909,92214.5
2020-03-10,3.420909,92214.5
2020-03-10,3.420909,92214.5
2020-03-10,3.420909,92214.5
2020-03-11,3.164952,85171.1
2020-03-11,3.164952,85171.1
2020-03-11,3.164952,85171.1
2020-03-11,3.164952,85171.1
2020-03-12,2.674008,72582.5
2020-03-12,2.674008,72582.5
2020-03-12,2.674008,72582.5
2020-03-12,2.674008,72582.5
2020-03-13,3.000215,82677.9
2020-03-13,3.000215,82677.9
2020-03-13,3.000215,82677.9
2020-03-13,3.000215,82677.9
2020-03-16,2.547828,71168.1
2020-03-16,2.547828,71168.1
2020-03-16,2.547828,71168.1
2020-03-16,2.547828,71168.1
2020-03-17,2.62585,74617.2
2020-03-17,2.62585,74617.2
2020-03-17,2.62585,74617.2
2020-03-17,2.62585,74617.2
2020-03-18,2.270429,66895.0
2020-03-18,2.270429,66895.0
2020-03-18,2.270429,66895.0
2020-03-18,2.270429,66895.0
2020-03-19,2.391883,68331.8
2020-03-19,2.391883,68331.8
2020-03-19,2.391883,68331.8
2020-03-19,2.391883,68331.8
2020-03-20,2.386955,67069.4
2020-03-20,2.386955,67069.4
2020-03-20,2.386955,67069.4
2020-03-20,2.386955,67069.4
2020-03-23,2.257885,63569.6
2020-03-23,2.257885,63569.6
2020-03-23,2.257885,63569.6
2020-03-23,2.257885,63569.6
2020-03-24,2.486266,69729.3
2020-03-24,2.486266,69729.3
2020-03-24,2.486266,69729.3
2020-03-24,2.486266,69729.3
2020-03-25,2.693968,74955.6
2020-03-25,2.693968,74955.6
2020-03-25,2.693968,74955.6
2020-03-25,2.693968,74955.6
2020-03-26,2.833814,77709.7
2020-03-26,2.833814,77709.7
2020-03-26,2.833814,77709.7
2020-03-26,2.833814,77709.7
2020-03-27,2.673432,73428.8
2020-03-27,2.673432,73428.8
2020-03-27,2.673432,73428.8
2020-03-27,2.673432,73428.8
2020-03-30,2.66653,74639.5
2020-03-30,2.66653,74639.5
2020-03-30,2.66653,74639.5
2020-03-30,2.66653,74639.5
2020-03-31,2.582096,73019.8
2020-03-31,2.582096,73019.8
2020-03-31,2.582096,73019.8
2020-03-31,2.582096,73019.8
2020-04-01,2.45976,70966.7
2020-04-01,2.45976,70966.7
2020-04-01,2.45976,70966.7
2020-04-01,2.45976,70966.7
2020-04-02,2.491063,72253.5
2020-04-02,2.491063,72253.5
2020-04-02,2.491063,72253.5
2020-04-02,2.491063,72253.5
2020-04-03,2.407324,69537.6
2020-04-03,2.407324,69537.6
2020-04-03,2.407324,69537.6
2020-04-03,2.407324,69537.6
2020-04-06,2.570556,74073.0
2020-04-06,2.570556,74073.0
2020-04-06,2.570556,74073.0
2020-04-06,2.570556,74073.0
2020-04-07,2.665987,76358.1
2020-04-07,2.665987,76358.1
2020-04-07,2.665987,76358.1
2020-04-07,2.665987,76358.1
2020-04-08,2.753808,78624.6
2020-04-08,2.753808,78624.6
2020-04-08,2.753808,78624.6
2020-04-08,2.753808,78624.6
2020-04-09,2.729577,77681.9
2020-04-09,2.729577,77681.9
2020-04-09,2.729577,77681.9
2020-04-09,2.729577,77681.9
2020-04-10,2.729577,77681.9
2020-04-10,2.729577,77681.9
2020-04-10,2.729577,77681.9
2020-04-10,2.729577,77681.9
2020-04-13,2.747781,78835.8
2020-04-13,2.747781,78835.8
2020-04-13,2.747781,78835.8
2020-04-13,2.747781,78835.8
2020-04-14,2.81921,79918.4
2020-04-14,2.81921,79918.4
2020-04-14,2.81921,79918.4
2020-04-14,2.81921,79918.4
2020-04-15,2.819359,78831.5
2020-04-15,2.819359,78831.5
2020-04-15,2.819359,78831.5
2020-04-15,2.819359,78831.5
2020-04-16,2.814627,77811.9
2020-04-16,2.814627,77811.9
2020-04-16,2.814627,77811.9
2020-04-16,2.814627,77811.9
2020-04-17,2.846718,78990.3
2020-04-17,2.846718,78990.3
2020-04-17,2.846718,78990.3
2020-04-17,2.846718,78990.3
2020-04-20,2.881922,78972.8
2020-04-20,2.881922,78972.8
2020-04-20,2.881922,78972.8
2020-04-20,2.881922,78972.8
2020-04-21,2.881922,78972.8
2020-04-21,2.881922,78972.8
2020-04-21,2.881922,78972.8
2020-04-21,2.881922,78972.8
2020-04-22,2.969774,80687.2
2020-04-22,2.969774,80687.2
2020-04-22,2.969774,80687.2
2020-04-22,2.969774,80687.2
2020-04-23,2.93592,79673.3
2020-04-23,2.93592,79673.3
2020-04-23,2.93592,79673.3
2020-04-23,2.93592,79673.3
2020-04-24,2.770951,75330.6
2020-04-24,2.770951,75330.6
2020-04-24,2.770951,75330.6
2020-04-24,2.770951,75330.6
2020-04-27,2.88847,78238.6
2020-04-27,2.88847,78238.6
2020-04-27,2.88847,78238.6
2020-04-27,2.88847,78238.6
2020-04-28,2.993822,81312.2
2020-04-28,2.993822,81312.2
2020-04-28,2.993822,81312.2
2020-04-28,2.993822,81312.2
2020-04-29,3.055196,83170.8
2020-04-29,3.055196,83170.8
2020-04-29,3.055196,83170.8
2020-04-29,3.055196,83170.8
2020-04-30,2.971442,80505.9
2020-04-30,2.971442,80505.9
2020-04-30,2.971442,80505.9
2020-04-30,2.971442,80505.9
2020-05-01,2.971442,80505.9
2020-05-01,2.971442,80505.9
2020-05-01,2.971442,80505.9
2020-05-01,2.971442,80505.9
2020-05-04,2.90831,78876.2
2020-05-04,2.90831,78876.2
2020-05-04,2.90831,78876.2
2020-05-04,2.90831,78876.2
2020-05-05,2.917103,79470.8
2020-05-05,2.917103,79470.8
2020-05-05,2.917103,79470.8
2020-05-05,2.917103,79470.8
2020-05-06,2.935552,79063.7
2020-05-06,2.935552,79063.7
2020-05-06,2.935552,79063.7
2020-05-06,2.935552,79063.7
2020-05-07,2.900506,78118.6
2020-05-07,2.900506,78118.6
2020-05-07,2.900506,78118.6
2020-05-07,2.900506,78118.6
2020-05-08,2.921176,80263.4
2020-05-08,2.921176,80263.4
2020-05-08,2.921176,80263.4
2020-05-08,2.921176,80263.4
2020-05-11,2.878651,79064.6
2020-05-11,2.878651,79064.6
2020-05-11,2.878651,79064.6
2020-05-11,2.878651,79064.6
2020-05-12,2.824426,77872.0
2020-05-12,2.824426,77872.0
2020-05-12,2.824426,77872.0
2020-05-12,2.824426,77872.0
2020-05-13,2.816411,77772.2
2020-05-13,2.816411,77772.2
2020-05-13,2.816411,77772.2
2020-05-13,2.816411,77772.2
2020-05-14,2.852574,79010.8
2020-05-14,2.852574,79010.8
2020-05-14,2.852574,79010.8
2020-05-14,2.852574,79010.8
2020-05-15,2.822713,77556.6
2020-05-15,2.822713,77556.6
2020-05-15,2.822713,77556.6
2020-05-15,2.822713,77556.6
2020-05-18,2.945388,81194.3
2020-05-18,2.945388,81194.3
2020-05-18,2.945388,81194.3
2020-05-18,2.945388,81194.3
2020-05-19,2.941595,80742.4
2020-05-19,2.941595,80742.4
2020-05-19,2.941595,80742.4
2020-05-19,2.941595,80742.4
2020-05-20,2.960655,81319.5
2020-05-20,2.960655,81319.5
2020-05-20,2.960655,81319.5
2020-05-20,2.960655,81319.5
2020-05-21,3.028976,83027.1
2020-05-21,3.028976,83027.1
2020-05-21,3.028976,83027.1
2020-05-21,3.028976,83027.1
2020-05-22,3.010917,82173.2
2020-05-22,3.010917,82173.2
2020-05-22,3.010917,82173.2
2020-05-22,3.010917,82173.2
2020-05-25,3.118116,85663.5
2020-05-25,3.118116,85663.5
2020-05-25,3.118116,85663.5
2020-05-25,3.118116,85663.5
2020-05-26,3.134082,85468.9
2020-05-26,3.134082,85468.9
2020-05-26,3.134082,85468.9
2020-05-26,3.134082,85468.9
2020-05-27,3.235687,87946.3
2020-05-27,3.235687,87946.3
2020-05-27,3.235687,87946.3
2020-05-27,3.235687,87946.3
2020-05-28,3.196108,86949.1
2020-05-28,3.196108,86949.1
2020-05-28,3.196108,86949.1
2020-05-28,3.196108,86949.1
2020-05-29,3.195677,87402.6
2020-05-29,3.195677,87402.6
2020-05-29,3.195677,87402.6
2020-05-29,3.195677,87402.6
2020-06-01,3.252528,88620.1
2020-06-01,3.252528,88620.1
2020-06-01,3.252528,88620.1
2020-06-01,3.252528,88620.1
2020-06-02,3.305972,91046.4
2020-06-02,3.305972,91046.4
2020-06-02,3.305972,91046.4
2020-06-02,3.305972,91046.4
2020-06-03,3.397034,93002.1
2020-06-03,3.397034,93002.1
2020-06-03,3.397034,93002.1
2020-06-03,3.397034,93002.1
2020-06-04,3.405383,93828.6
2020-06-04,3.405383,93828.6
2020-06-04,3.405383,93828.6
2020-06-04,3.405383,93828.6
2020-06-05,3.443066,94637.1
2020-06-05,3.443066,94637.1
2020-06-05,3.443066,94637.1
2020-06-05,3.443066,94637.1
2020-06-08,3.542892,97644.7
2020-06-08,3.542892,97644.7
2020-06-08,3.542892,97644.7
2020-06-08,3.542892,97644.7
2020-06-09,3.516408,96746.6
2020-06-09,3.516408,96746.6
2020-06-09,3.516408,96746.6
2020-06-09,3.516408,96746.6
2020-06-10,3.461031,94686.0
2020-06-10,3.461031,94686.0
2020-06-10,3.461031,94686.0
2020-06-10,3.461031,94686.0
2020-06-11,3.461031,94686.0
2020-06-11,3.461031,94686.0
2020-06-11,3.461031,94686.0
2020-06-11,3.461031,94686.0
2020-06-12,3.418221,92795.3
2020-06-12,3.418221,92795.3
2020-06-12,3.418221,92795.3
2020-06-12,3.418221,92795.3
2020-06-15,3.42707,92375.5
2020-06-15,3.42707,92375.5
2020-06-15,3.42707,92375.5
2020-06-15,3.42707,92375.5
2020-06-16,3.447695,93531.2
2020-06-16,3.447695,93531.2
2020-06-16,3.447695,93531.2
2020-06-16,3.447695,93531.2
2020-06-17,3.530044,95547.3
2020-06-17,3.530044,95547.3
2020-06-17,3.530044,95547.3
2020-06-17,3.530044,95547.3
2020-06-18,3.547739,96125.2
2020-06-18,3.547739,96125.2
2020-06-18,3.547739,96125.2
2020-06-18,3.547739,96125.2
2020-06-19,3.570773,96572.1
2020-06-19,3.570773,96572.1
2020-06-19,3.570773,96572.1
2020-06-19,3.570773,96572.1
2020-06-22,3.550729,95336.0
2020-06-22,3.550729,95336.0
2020-06-22,3.550729,95336.0
2020-06-22,3.550729,95336.0
2020-06-23,3.568065,95975.2
2020-06-23,3.568065,95975.2
2020-06-23,3.568065,95975.2
2020-06-23,3.568065,95975.2
2020-06-24,3.516839,94377.4
2020-06-24,3.516839,94377.4
2020-06-24,3.516839,94377.4
2020-06-24,3.516839,94377.4
2020-06-25,3.564218,95983.1
2020-06-25,3.564218,95983.1
2020-06-25,3.564218,95983.1
2020-06-25,3.564218,95983.1
2020-06-26,3.487197,93834.5
2020-06-26,3.487197,93834.5
2020-06-26,3.487197,93834.5
2020-06-26,3.487197,93834.5
2020-06-29,3.487421,95735.4
2020-06-29,3.487421,95735.4
2020-06-29,3.487421,95735.4
2020-06-29,3.487421,95735.4
2020-06-30,3.544609,95055.8
2020-06-30,3.544609,95055.8
2020-06-30,3.544609,95055.8
2020-06-30,3.544609,95055.8
2020-07-01,3.596796,96203.2
2020-07-01,3.596796,96203.2
2020-07-01,3.596796,96203.2
2020-07-01,3.596796,96203.2
2020-07-02,3.59055,96235.0
2020-07-02,3.59055,96235.0
2020-07-02,3.59055,96235.0
2020-07-02,3.59055,96235.0
2020-07-03,3.617214,96764.9
2020-07-03,3.617214,96764.9
2020-07-03,3.617214,96764.9
2020-07-03,3.617214,96764.9
2020-07-06,3.692334,98937.2
2020-07-06,3.692334,98937.2
2020-07-06,3.692334,98937.2
2020-07-06,3.692334,98937.2
2020-07-07,3.669802,97761.0
2020-07-07,3.669802,97761.0
2020-07-07,3.669802,97761.0
2020-07-07,3.669802,97761.0
2020-07-08,3.731769,99769.9
2020-07-08,3.731769,99769.9
2020-07-08,3.731769,99769.9
2020-07-08,3.731769,99769.9
2020-07-09,3.725261,99160.3
2020-07-09,3.725261,99160.3
2020-07-09,3.725261,99160.3
2020-07-09,3.725261,99160.3
2020-07-10,3.750011,100031.8
2020-07-10,3.750011,100031.8
2020-07-10,3.750011,100031.8
2020-07-10,3.750011,100031.8
2020-07-13,3.69032,98697.1
2020-07-13,3.69032,98697.1
2020-07-13,3.69032,98697.1
2020-07-13,3.69032,98697.1
2020-07-14,3.71982,100440.2
2020-07-14,3.71982,100440.2
2020-07-14,3.71982,100440.2
2020-07-14,3.71982,100440.2
2020-07-15,3.762819,101790.5
2020-07-15,3.762819,101790.5
2020-07-15,3.762819,101790.5
2020-07-15,3.762819,101790.5
2020-07-16,3.735628,100553.3
2020-07-16,3.735628,100553.3
2020-07-16,3.735628,100553.3
2020-07-16,3.735628,100553.3
2020-07-17,3.820828,102888.3
2020-07-17,3.820828,102888.3
2020-07-17,3.820828,102888.3
2020-07-17,3.820828,102888.3
2020-07-20,3.886594,104426.4
2020-07-20,3.886594,104426.4
2020-07-20,3.886594,104426.4
2020-07-20,3.886594,104426.4
2020-07-21,3.860229,104309.7
2020-07-21,3.860229,104309.7
2020-07-21,3.860229,104309.7
2020-07-21,3.860229,104309.7
2020-07-22,3.859709,104289.6
2020-07-22,3.859709,104289.6
2020-07-22,3.859709,104289.6
2020-07-22,3.859709,104289.6
2020-07-23,3.801195,102293.3
2020-07-23,3.801195,102293.3
2020-07-23,3.801195,102293.3
2020-07-23,3.801195,102293.3
2020-07-24,3.79187,102381.6
2020-07-24,3.79187,102381.6
2020-07-24,3.79187,102381.6
2020-07-24,3.79187,102381.6
2020-07-27,3.83759,104477.1
2020-07-27,3.83759,104477.1
2020-07-27,3.83759,104477.1
2020-07-27,3.83759,104477.1
2020-07-28,3.835839,104109.1
2020-07-28,3.835839,104109.1
2020-07-28,3.835839,104109.1
2020-07-28,3.835839,104109.1
2020-07-29,3.893887,105605.2
2020-07-29,3.893887,105605.2
2020-07-29,3.893887,105605.2
2020-07-29,3.893887,105605.2
2020-07-30,3.926662,105008.7
2020-07-30,3.926662,105008.7
2020-07-30,3.926662,105008.7
2020-07-30,3.926662,105008.7
2020-07-31,3.878857,102912.2
2020-07-31,3.878857,102912.2
2020-07-31,3.878857,102912.2
2020-07-31,3.878857,102912.2
2020-08-03,3.880939,102830.0
2020-08-03,3.880939,102830.0
2020-08-03,3.880939,102830.0
2020-08-03,3.880939,102830.0
2020-08-04,3.833798,101215.9
2020-08-04,3.833798,101215.9
2020-08-04,3.833798,101215.9
2020-08-04,3.833798,101215.9
2020-08-05,3.886813,102801.8
2020-08-05,3.886813,102801.8
2020-08-05,3.886813,102801.8
2020-08-05,3.886813,102801.8
2020-08-06,3.940954,104125.6
2020-08-06,3.940954,104125.6
2020-08-06,3.940954,104125.6
2020-08-06,3.940954,104125.6
2020-08-07,3.897029,102775.5
2020-08-07,3.897029,102775.5
2020-08-07,3.897029,102775.5
2020-08-07,3.897029,102775.5
2020-08-10,3.881614,103444.5
2020-08-10,3.881614,103444.5
2020-08-10,3.881614,103444.5
2020-08-10,3.881614,103444.5
2020-08-11,3.849923,102174.4
2020-08-11,3.849923,102174.4
2020-08-11,3.849923,102174.4
2020-08-11,3.849923,102174.4
2020-08-12,3.830759,102117.8
2020-08-12,3.830759,102117.8
2020-08-12,3.830759,102117.8
2020-08-12,3.830759,102117.8
2020-08-13,3.79775,100460.6
2020-08-13,3.79775,100460.6
2020-08-13,3.79775,100460.6
2020-08-13,3.79775,100460.6
2020-08-14,3.844973,101353.5
2020-08-14,3.844973,101353.5
2020-08-14,3.844973,101353.5
2020-08-14,3.844973,101353.5
2020-08-17,3.768571,99595.4
2020-08-17,3.768571,99595.4
2020-08-17,3.768571,99595.4
2020-08-17,3.768571,99595.4
2020-08-18,3.865427,102065.4
2020-08-18,3.865427,102065.4
2020-08-18,3.865427,102065.4
2020-08-18,3.865427,102065.4
2020-08-19,3.834949,100853.7
2020-08-19,3.834949,100853.7
2020-08-19,3.834949,100853.7
2020-08-19,3.834949,100853.7
2020-08-20,3.864687,101467.9
2020-08-20,3.864687,101467.9
2020-08-20,3.864687,101467.9
2020-08-20,3.864687,101467.9
2020-08-21,3.87903,101521.3
2020-08-21,3.87903,101521.3
2020-08-21,3.87903,101521.3
2020-08-21,3.87903,101521.3
2020-08-24,3.904287,102298.0
2020-08-24,3.904287,102298.0
2020-08-24,3.904287,102298.0
2020-08-24,3.904287,102298.0
2020-08-25,3.91426,102117.6
2020-08-25,3.91426,102117.6
2020-08-25,3.91426,102117.6
2020-08-25,3.91426,102117.6
2020-08-26,3.87419,100627.3
2020-08-26,3.87419,100627.3
2020-08-26,3.87419,100627.3
2020-08-26,3.87419,100627.3
2020-08-27,3.879904,100623.6
2020-08-27,3.879904,100623.6
2020-08-27,3.879904,100623.6
2020-08-27,3.879904,100623.6
2020-08-28,3.929144,102142.9
2020-08-28,3.929144,102142.9
2020-08-28,3.929144,102142.9
2020-08-28,3.929144,102142.9
2020-08-31,3.857975,99369.2
2020-08-31,3.857975,99369.2
2020-08-31,3.857975,99369.2
2020-08-31,3.857975,99369.2
2020-09-01,3.941186,102167.6
2020-09-01,3.941186,102167.6
2020-09-01,3.941186,102167.6
2020-09-01,3.941186,102167.6
2020-09-02,3.93605,101911.1
2020-09-02,3.93605,101911.1
2020-09-02,3.93605,101911.1
2020-09-02,3.93605,101911.1
2020-09-03,3.865816,100721.4
2020-09-03,3.865816,100721.4
2020-09-03,3.865816,100721.4
2020-09-03,3.865816,100721.4
2020-09-04,3.873948,101241.7
2020-09-04,3.873948,101241.7
2020-09-04,3.873948,101241.7
2020-09-04,3.873948,101241.7
2020-09-07,3.873948,101241.7
2020-09-07,3.873948,101241.7
2020-09-07,3.873948,101241.7
2020-09-07,3.873948,101241.7
2020-09-08,3.845796,100050.4
2020-09-08,3.845796,100050.4
2020-09-08,3.845796,100050.4
2020-09-08,3.845796,100050.4
2020-09-09,3.895091,101292.0
2020-09-09,3.895091,101292.0
2020-09-09,3.895091,101292.0
2020-09-09,3.895091,101292.0
2020-09-10,3.811287,98834.6
2020-09-10,3.811287,98834.6
2020-09-10,3.811287,98834.6
2020-09-10,3.811287,98834.6
2020-09-11,3.78537,98363.2
2020-09-11,3.78537,98363.2
2020-09-11,3.78537,98363.2
2020-09-11,3.78537,98363.2
2020-09-14,3.864456,100274.5
2020-09-14,3.864456,100274.5
2020-09-14,3.864456,100274.5
2020-09-14,3.864456,100274.5
2020-09-15,3.867595,100297.9
2020-09-15,3.867595,100297.9
2020-09-15,3.867595,100297.9
2020-09-15,3.867595,100297.9
2020-09-16,3.845001,99675.7
2020-09-16,3.845001,99675.7
2020-09-16,3.845001,99675.7
2020-09-16,3.845001,99675.7
2020-09-17,3.842051,100097.8
2020-09-17,3.842051,100097.8
2020-09-17,3.842051,100097.8
2020-09-17,3.842051,100097.8
2020-09-18,3.785545,98289.7
2020-09-18,3.785545,98289.7
2020-09-18,3.785545,98289.7
2020-09-18,3.785545,98289.7
2020-09-21,3.750418,96990.7
2020-09-21,3.750418,96990.7
2020-09-21,3.750418,96990.7
2020-09-21,3.750418,96990.7
2020-09-22,3.769811,97293.5
2020-09-22,3.769811,97293.5
2020-09-22,3.769811,97293.5
2020-09-22,3.769811,97293.5
2020-09-23,3.724774,95734.8
2020-09-23,3.724774,95734.8
2020-09-23,3.724774,95734.8
2020-09-23,3.724774,95734.8
2020-09-24,3.753763,97012.1
2020-09-24,3.753763,97012.1
2020-09-24,3.753763,97012.1
2020-09-24,3.753763,97012.1
2020-09-25,3.761701,96999.4
2020-09-25,3.761701,96999.4
2020-09-25,3.761701,96999.4
2020-09-25,3.761701,96999.4
2020-09-28,3.677435,94666.4
2020-09-28,3.677435,94666.4
2020-09-28,3.677435,94666.4
2020-09-28,3.677435,94666.4
2020-09-29,3.649178,93580.4
2020-09-29,3.649178,93580.4
2020-09-29,3.649178,93580.4
2020-09-29,3.649178,93580.4
2020-09-30,3.692158,94603.4
2020-09-30,3.692158,94603.4
2020-09-30,3.692158,94603.4
2020-09-30,3.692158,94603.4
2020-10-01,3.727514,95478.5
2020-10-01,3.727514,95478.5
2020-10-01,3.727514,95478.5
2020-10-01,3.727514,95478.5
2020-10-02,3.676653,94015.7
2020-10-02,3.676653,94015.7
2020-10-02,3.676653,94015.7
2020-10-02,3.676653,94015.7
2020-10-05,3.727611,96089.2
2020-10-05,3.727611,96089.2
2020-10-05,3.727611,96089.2
2020-10-05,3.727611,96089.2
2020-10-06,3.715663,95615.0
2020-10-06,3.715663,95615.0
